Datetime,hr,spo2,stress_state,GSR(kohm),Features
23:53.8,87,95.9,0,769.9,Motivate
23:53.9,87,95.9,0,766.84,Motivate
23:53.9,87,95.9,0,766.84,Motivate
23:54.2,87,95.9,0,769.9,Motivate
23:54.3,87,95.9,0,766.84,Motivate
23:54.5,87,95.9,0,766.84,Motivate
23:54.6,87,95.9,0,766.84,Motivate
23:54.8,87,95.9,0,766.84,Motivate
23:54.8,87,95.9,0,766.84,Motivate
23:55.0,87,95.9,0,766.84,Motivate
23:55.1,87,95.9,0,766.84,Motivate
23:55.3,87,95.9,0,766.84,Motivate
23:55.4,87,95.9,0,766.84,Motivate
23:55.5,87,95.9,0,766.84,Motivate
23:55.6,87,95.9,0,766.84,Motivate
23:55.7,87,95.9,0,766.84,Motivate
23:55.8,87,95.9,0,766.84,Motivate
23:55.9,87,95.9,0,766.84,Motivate
23:56.2,87,95.9,0,766.84,Motivate
23:56.3,87,95.9,0,766.84,Motivate
23:56.5,87,95.9,0,766.84,Motivate
23:56.6,87,95.9,0,769.9,Motivate
23:56.7,87,95.9,0,766.84,Motivate
23:56.8,87,95.9,0,766.84,Motivate
23:56.9,87,95.9,0,766.84,Motivate
23:57.1,87,95.9,0,766.84,Motivate
23:57.3,87,95.9,0,769.9,Motivate
23:57.4,87,95.9,0,766.84,Motivate
23:57.5,87,95.9,0,766.84,Motivate
23:57.6,87,95.9,0,766.84,Motivate
23:57.7,87,95.9,0,766.84,Motivate
23:57.8,87,95.9,0,766.84,Motivate
23:58.1,87,95.9,0,766.84,Motivate
23:58.3,87,95.9,0,766.84,Motivate
23:58.4,87,95.9,0,766.84,Motivate
23:58.5,87,95.9,0,766.84,Motivate
23:58.6,87,95.9,0,769.9,Motivate
23:58.7,87,95.9,0,766.84,Motivate
23:58.8,87,95.9,0,766.84,Motivate
23:59.1,87,95.9,0,769.9,Motivate
23:59.1,88,95.9,0,769.9,Motivate
23:59.3,88,95.9,0,769.9,Motivate
23:59.5,88,95.9,0,769.9,Motivate
23:59.6,88,95.9,0,766.84,Motivate
23:59.7,88,95.9,0,769.9,Motivate
23:59.8,88,95.9,0,766.84,Motivate
23:59.9,88,95.9,0,769.9,Motivate
24:00.1,88,95.9,0,766.84,Motivate
24:00.3,88,95.9,0,766.84,Motivate
24:00.4,88,95.9,0,769.9,Motivate
24:00.5,88,95.9,0,766.84,Motivate
24:00.6,88,95.9,0,769.9,Motivate
24:00.7,88,95.9,0,766.84,Motivate
24:00.8,88,95.9,0,769.9,Motivate
24:01.0,88,95.9,0,766.84,Motivate
24:01.1,88,95.9,0,766.84,Motivate
24:01.3,88,95.9,0,769.9,Motivate
24:01.4,88,95.9,0,766.84,Motivate
24:01.5,88,95.9,0,766.84,Motivate
24:01.6,88,95.9,0,766.84,Motivate
24:01.7,88,95.9,0,769.9,Motivate
24:01.8,88,95.9,0,766.84,Motivate
24:02.0,88,95.9,0,766.84,Motivate
24:02.2,88,95.9,0,766.84,Motivate
24:02.3,88,95.9,0,766.84,Motivate
24:02.4,88,95.9,0,769.9,Motivate
24:02.6,88,95.9,0,769.9,Motivate
24:02.7,88,95.9,0,766.84,Motivate
24:02.8,88,95.9,0,769.9,Motivate
24:02.9,88,95.9,0,766.84,Motivate
24:03.0,88,95.9,0,769.9,Motivate
24:03.3,88,95.9,0,766.84,Motivate
24:03.4,88,95.9,0,766.84,Motivate
24:03.5,88,95.9,0,769.9,Motivate
24:03.5,88,95.9,0,769.9,Motivate
24:03.7,89,95.9,0,769.9,Motivate
24:03.8,89,95.9,0,766.84,Motivate
24:04.0,89,95.9,0,766.84,Motivate
24:04.1,89,95.9,0,766.84,Motivate
24:04.3,89,95.9,0,766.84,Motivate
24:04.4,89,95.9,0,769.9,Motivate
24:04.6,89,95.9,0,766.84,Motivate
24:04.8,89,95.9,0,769.9,Motivate
24:04.9,89,95.9,0,766.84,Motivate
24:05.0,89,95.9,0,769.9,Motivate
24:05.1,89,95.9,0,766.84,Motivate
24:05.2,89,95.9,0,766.84,Motivate
24:05.3,89,95.9,0,766.84,Motivate
24:05.4,89,95.9,0,766.84,Motivate
24:05.5,89,95.9,0,769.9,Motivate
24:05.7,89,95.9,0,769.9,Motivate
24:05.8,89,95.9,0,766.84,Motivate
24:06.0,89,95.9,0,766.84,Motivate
24:06.1,89,95.9,0,766.84,Motivate
24:06.2,89,95.9,0,766.84,Motivate
24:06.3,89,95.9,0,766.84,Motivate
24:06.4,89,95.9,0,769.9,Motivate
24:06.6,89,95.9,0,769.9,Motivate
24:06.8,89,95.9,0,769.9,Motivate
24:06.9,89,95.9,0,766.84,Motivate
24:07.0,89,95.9,0,769.9,Motivate
24:07.1,89,95.9,0,766.84,Motivate
24:07.2,89,95.9,0,766.84,Motivate
24:07.3,89,95.9,0,766.84,Motivate
24:07.5,89,95.9,0,766.84,Motivate
24:07.6,89,95.9,0,766.84,Motivate
24:07.8,89,95.9,0,766.84,Motivate
24:07.9,89,95.9,0,769.9,Motivate
24:08.0,89,95.9,0,766.84,Motivate
24:08.2,89,95.9,0,766.84,Motivate
24:08.3,89,95.9,0,766.84,Motivate
24:08.6,89,95.9,0,766.84,Motivate
24:08.8,89,95.9,0,766.84,Motivate
24:08.9,89,95.9,0,769.9,Motivate
24:09.0,89,95.9,0,766.84,Motivate
24:09.1,89,95.9,0,766.84,Motivate
24:09.2,89,95.9,0,766.84,Motivate
24:09.3,89,95.9,0,766.84,Motivate
24:09.5,89,95.9,0,766.84,Motivate
24:09.6,89,95.9,0,766.84,Motivate
24:09.7,89,95.9,0,766.84,Motivate
24:09.9,89,95.9,0,766.84,Motivate
24:10.0,89,95.9,0,766.84,Motivate
24:10.1,89,95.9,0,766.84,Motivate
24:10.2,89,95.9,0,766.84,Motivate
24:10.3,89,95.9,0,769.9,Motivate
24:10.5,89,95.9,0,769.9,Motivate
24:10.6,89,95.9,0,766.84,Motivate
24:10.7,89,95.9,0,769.9,Motivate
24:10.8,89,95.9,0,769.9,Motivate
24:11.0,89,95.9,0,766.84,Motivate
24:11.1,89,95.9,0,769.9,Motivate
24:11.3,89,95.9,0,769.9,Motivate
24:11.5,89,95.9,0,769.9,Motivate
24:11.6,89,95.9,0,769.9,Motivate
24:11.7,89,95.9,0,769.9,Motivate
24:11.9,89,95.9,0,769.9,Motivate
24:12.0,89,95.9,0,769.9,Motivate
24:12.1,89,95.9,0,769.9,Motivate
24:12.2,89,95.9,0,766.84,Motivate
24:12.4,89,95.9,0,769.9,Motivate
24:12.5,89,95.9,0,766.84,Motivate
24:31.3,89,96.0,0,769.9,Funny
24:31.4,89,96.0,0,766.84,Funny
24:31.5,89,96.0,0,766.84,Funny
24:31.6,89,96.0,0,766.84,Funny
24:31.7,89,96.0,0,766.84,Funny
24:31.8,89,96.0,0,766.84,Funny
24:31.9,89,96.0,0,766.84,Funny
24:32.1,89,96.0,0,766.84,Funny
24:32.3,89,96.0,0,766.84,Funny
24:32.4,89,96.0,0,766.84,Funny
24:32.5,89,96.0,0,766.84,Funny
24:32.6,89,96.0,0,769.9,Funny
24:32.7,89,96.0,0,766.84,Funny
24:32.8,89,96.0,0,769.9,Funny
24:33.1,89,96.0,0,769.9,Funny
24:33.2,89,96.0,0,769.9,Funny
24:33.3,89,96.0,0,766.84,Funny
24:33.4,89,96.0,0,766.84,Funny
24:33.5,89,96.0,0,769.9,Funny
24:33.6,89,96.0,0,766.84,Funny
24:33.7,89,96.0,0,769.9,Funny
24:33.8,89,96.0,0,766.84,Funny
24:33.9,89,96.0,0,766.84,Funny
24:34.1,89,96.0,0,766.84,Funny
24:34.3,89,96.0,0,766.84,Funny
24:34.4,89,96.0,0,769.9,Funny
24:34.5,89,96.0,0,766.84,Funny
24:34.7,89,96.0,0,769.9,Funny
24:34.8,89,96.0,0,769.9,Funny
24:35.0,89,96.0,0,769.9,Funny
24:35.1,89,96.0,0,766.84,Funny
24:35.3,89,96.0,0,769.9,Funny
24:35.4,89,96.0,0,766.84,Funny
24:35.5,89,96.0,0,766.84,Funny
24:35.6,89,96.0,0,766.84,Funny
24:35.8,89,96.0,0,769.9,Funny
24:35.9,89,96.0,0,766.84,Funny
24:36.0,89,96.0,0,766.84,Funny
24:36.1,89,96.0,0,769.9,Funny
24:36.2,89,96.0,0,766.84,Funny
24:36.3,89,96.0,0,766.84,Funny
24:36.5,89,96.0,0,766.84,Funny
24:36.6,89,96.0,0,766.84,Funny
24:36.8,89,96.0,0,766.84,Funny
24:36.9,89,96.0,0,766.84,Funny
24:37.0,89,96.0,0,769.9,Funny
24:37.1,89,96.0,0,766.84,Funny
24:37.2,89,96.0,0,766.84,Funny
24:37.4,89,96.0,0,766.84,Funny
24:37.5,89,96.0,0,766.84,Funny
24:37.7,90,96.0,0,766.84,Funny
24:37.8,90,96.0,0,766.84,Funny
24:37.9,90,96.0,0,766.84,Funny
24:38.0,90,96.0,0,766.84,Funny
24:38.1,90,96.0,0,769.9,Funny
24:38.2,90,96.0,0,769.9,Funny
24:38.4,90,96.0,0,769.9,Funny
24:38.6,90,96.0,0,769.9,Funny
24:38.8,90,96.0,0,769.9,Funny
24:38.9,89,96.0,0,769.9,Funny
24:39.0,89,96.0,0,772.96,Funny
24:39.1,89,96.0,0,769.9,Funny
24:39.2,89,96.0,0,769.9,Funny
24:39.4,89,96.0,0,769.9,Funny
24:39.5,89,96.0,0,772.96,Funny
24:39.7,89,96.0,0,769.9,Funny
24:39.8,89,96.0,0,769.9,Funny
24:39.9,89,96.0,0,769.9,Funny
24:40.0,89,96.0,0,769.9,Funny
24:40.1,89,96.0,0,769.9,Funny
24:40.2,89,96.0,0,772.96,Funny
24:40.4,89,96.0,0,769.9,Funny
24:40.6,89,96.0,0,769.9,Funny
24:40.8,89,96.0,0,769.9,Funny
24:40.9,89,96.0,0,772.96,Funny
24:41.0,89,96.0,0,769.9,Funny
24:41.1,89,96.0,0,769.9,Funny
24:41.2,89,96.0,0,769.9,Funny
24:41.3,89,96.0,0,769.9,Funny
24:41.5,89,96.0,0,769.9,Funny
24:41.7,89,96.0,0,769.9,Funny
24:41.8,89,96.0,0,769.9,Funny
24:41.9,89,96.0,0,769.9,Funny
24:42.0,89,96.0,0,769.9,Funny
24:42.1,89,96.0,0,769.9,Funny
24:42.3,89,96.0,0,769.9,Funny
24:42.4,89,96.0,0,769.9,Funny
24:42.5,89,96.0,0,769.9,Funny
24:42.7,89,96.0,0,769.9,Funny
24:42.8,89,96.0,0,769.9,Funny
24:42.9,89,96.0,0,769.9,Funny
24:43.2,89,96.0,0,769.9,Funny
24:43.3,89,96.0,0,769.9,Funny
24:43.4,89,96.0,0,769.9,Funny
24:43.6,89,96.0,0,769.9,Funny
24:43.7,89,96.0,0,769.9,Funny
24:43.8,89,96.0,0,772.96,Funny
24:43.9,89,96.0,0,769.9,Funny
24:44.0,89,96.0,0,772.96,Funny
24:44.1,89,96.0,0,769.9,Funny
24:44.3,89,96.0,0,769.9,Funny
24:44.4,89,96.0,0,769.9,Funny
24:44.5,89,96.0,0,769.9,Funny
24:44.6,89,96.0,0,769.9,Funny
24:44.7,89,96.0,0,769.9,Funny
24:44.9,89,96.0,0,772.96,Funny
24:45.0,89,96.0,0,769.9,Funny
24:45.1,89,96.0,0,769.9,Funny
24:45.2,89,96.0,0,769.9,Funny
24:45.3,89,96.0,0,766.84,Funny
24:45.4,89,96.0,0,772.96,Funny
24:45.5,89,96.0,0,769.9,Funny
24:45.6,89,96.0,0,769.9,Funny
24:45.7,89,96.0,0,769.9,Funny
24:46.0,89,96.1,0,769.9,Funny
24:46.1,89,96.1,0,769.9,Funny
24:46.3,89,96.1,0,769.9,Funny
24:46.4,89,96.1,0,769.9,Funny
24:46.5,89,96.1,0,769.9,Funny
24:46.6,89,96.1,0,769.9,Funny
24:46.7,89,96.1,0,769.9,Funny
24:46.9,89,96.1,0,769.9,Funny
24:47.1,89,96.1,0,769.9,Funny
24:47.2,89,96.1,0,772.96,Funny
24:47.3,89,96.1,0,769.9,Funny
24:47.4,89,96.1,0,769.9,Funny
24:47.5,89,96.1,0,769.9,Funny
24:47.6,89,96.1,0,769.9,Funny
24:47.7,89,96.1,0,769.9,Funny
24:47.8,89,96.1,0,769.9,Funny
24:48.0,89,96.1,0,769.9,Funny
24:48.1,89,96.1,0,769.9,Funny
24:48.3,89,96.1,0,769.9,Funny
24:48.4,89,96.1,0,769.9,Funny
24:48.5,89,96.1,0,769.9,Funny
24:48.6,89,96.1,0,769.9,Funny
24:48.7,89,96.1,0,769.9,Funny
24:48.9,89,96.1,0,769.9,Funny
24:49.1,89,96.1,0,769.9,Funny
24:49.2,89,96.1,0,769.9,Funny
24:49.3,89,96.1,0,769.9,Funny
24:49.4,89,96.1,0,769.9,Funny
24:49.5,89,96.1,0,769.9,Funny
24:49.6,89,96.1,0,769.9,Funny
24:49.7,89,96.1,0,769.9,Funny
24:49.8,89,96.1,0,769.9,Funny
24:49.9,89,96.1,0,769.9,Funny
24:50.1,89,96.1,0,769.9,Funny
24:50.3,89,96.1,0,769.9,Funny
24:50.4,89,96.1,0,769.9,Funny
24:50.5,89,96.1,0,769.9,Funny
24:50.6,89,96.1,0,769.9,Funny
24:50.7,89,96.1,0,769.9,Funny
24:50.9,89,96.1,0,769.9,Funny
24:51.1,89,96.1,0,769.9,Funny
24:51.2,89,96.1,0,769.9,Funny
24:51.2,89,96.1,0,769.9,Funny
24:51.3,89,96.2,0,769.9,Funny
24:51.5,89,96.2,0,769.9,Funny
24:51.6,89,96.2,0,769.9,Funny
24:51.8,89,96.2,0,772.96,Funny
24:51.9,89,96.2,0,769.9,Funny
24:52.1,89,96.2,0,769.9,Funny
24:52.2,89,96.2,0,769.9,Funny
24:52.3,89,96.2,0,769.9,Funny
24:52.4,89,96.2,0,769.9,Funny
24:52.5,89,96.2,0,769.9,Funny
24:52.6,89,96.2,0,769.9,Funny
24:52.7,89,96.2,0,769.9,Funny
24:52.8,89,96.2,0,769.9,Funny
24:53.1,89,96.2,0,769.9,Funny
24:53.2,89,96.2,0,769.9,Funny
24:53.2,89,96.2,0,769.9,Funny
24:53.3,89,96.2,0,766.84,Funny
24:53.5,89,96.2,0,766.84,Funny
24:53.6,89,96.2,0,766.84,Funny
24:53.8,89,96.2,0,766.84,Funny
24:53.9,89,96.2,0,769.9,Funny
24:54.0,89,96.2,0,769.9,Funny
24:54.2,89,96.2,0,769.9,Funny
24:54.2,89,96.2,0,769.9,Funny
24:54.4,89,96.2,0,769.9,Funny
24:54.6,89,96.2,0,769.9,Funny
24:54.7,89,96.2,0,772.96,Funny
24:54.8,89,96.2,0,769.9,Funny
24:54.9,89,96.2,0,772.96,Funny
24:55.0,89,96.2,0,769.9,Funny
24:55.1,89,96.2,0,769.9,Funny
24:55.2,89,96.2,0,769.9,Funny
24:55.3,89,96.2,0,769.9,Funny
24:55.5,89,96.2,0,769.9,Funny
24:55.6,89,96.2,0,769.9,Funny
24:55.8,89,96.2,0,769.9,Funny
24:55.9,89,96.2,0,769.9,Funny
24:56.0,89,96.2,0,769.9,Funny
24:56.1,89,96.2,0,769.9,Funny
24:56.2,89,96.2,0,769.9,Funny
24:56.4,89,96.2,0,769.9,Funny
24:56.6,89,96.2,0,772.96,Funny
24:56.7,89,96.2,0,769.9,Funny
24:56.8,89,96.2,0,772.96,Funny
24:56.9,89,96.2,0,769.9,Funny
24:57.0,89,96.2,0,769.9,Funny
24:57.1,89,96.2,0,769.9,Funny
24:57.2,89,96.2,0,772.96,Funny
24:57.3,89,96.2,0,769.9,Funny
24:57.5,89,96.2,0,769.9,Funny
24:57.6,89,96.2,0,769.9,Funny
24:57.8,89,96.2,0,769.9,Funny
24:57.9,89,96.2,0,769.9,Funny
24:58.0,89,96.2,0,772.96,Funny
24:58.1,89,96.2,0,769.9,Funny
24:58.2,89,96.3,0,769.9,Funny
24:58.4,89,96.3,0,769.9,Funny
24:58.6,89,96.3,0,769.9,Funny
24:58.8,89,96.3,0,766.84,Funny
24:58.9,89,96.3,0,769.9,Funny
24:59.0,89,96.3,0,769.9,Funny
24:59.1,89,96.3,0,769.9,Funny
24:59.4,89,96.3,0,769.9,Funny
24:59.6,89,96.3,0,769.9,Funny
24:59.7,89,96.3,0,769.9,Funny
24:59.9,89,96.3,0,769.9,Funny
25:00.0,89,96.3,0,769.9,Funny
25:00.1,89,96.3,0,772.96,Funny
25:00.2,89,96.3,0,769.9,Funny
25:00.4,89,96.3,0,769.9,Funny
25:00.6,89,96.3,0,769.9,Funny
25:00.7,89,96.3,0,769.9,Funny
25:00.7,89,96.3,0,769.9,Funny
25:00.8,89,96.3,0,769.9,Funny
25:01.0,89,96.3,0,769.9,Funny
25:01.1,89,96.3,0,772.96,Funny
25:01.3,89,96.3,0,769.9,Funny
25:01.4,89,96.3,0,772.96,Funny
25:01.6,89,96.3,0,769.9,Funny
25:01.7,89,96.3,0,769.9,Funny
25:01.9,89,96.3,0,769.9,Funny
25:01.9,89,96.3,0,769.9,Funny
25:02.1,89,96.3,0,769.9,Funny
25:02.2,89,96.3,0,769.9,Funny
25:02.2,89,96.3,0,769.9,Funny
25:02.6,89,96.3,0,769.9,Funny
25:02.7,89,96.3,0,769.9,Funny
25:02.7,89,96.3,0,769.9,Funny
25:02.9,89,96.3,0,769.9,Funny
25:03.1,89,96.3,0,772.96,Funny
25:03.3,89,96.3,0,769.9,Funny
25:03.4,89,96.3,0,769.9,Funny
25:03.5,89,96.3,0,769.9,Funny
25:03.7,89,96.3,0,769.9,Funny
25:03.7,89,96.3,0,769.9,Funny
25:03.9,89,96.3,0,769.9,Funny
25:04.0,89,96.3,0,769.9,Funny
25:04.2,89,96.4,0,769.9,Funny
25:04.3,89,96.4,0,772.96,Funny
25:04.4,89,96.4,0,769.9,Funny
25:04.5,89,96.4,0,769.9,Funny
25:04.6,89,96.4,0,769.9,Funny
25:04.7,89,96.4,0,769.9,Funny
25:04.9,89,96.4,0,769.9,Funny
25:05.1,89,96.4,0,772.96,Funny
25:05.3,89,96.4,0,769.9,Funny
25:05.4,89,96.4,0,769.9,Funny
25:05.5,89,96.4,0,769.9,Funny
25:05.6,89,96.4,0,769.9,Funny
25:05.7,89,96.4,0,769.9,Funny
25:05.9,89,96.4,0,769.9,Funny
25:06.0,89,96.4,0,769.9,Funny
25:06.2,89,96.4,0,769.9,Funny
25:06.3,89,96.4,0,769.9,Funny
25:06.4,89,96.4,0,769.9,Funny
25:06.5,89,96.4,0,769.9,Funny
25:06.6,89,96.4,0,769.9,Funny
25:06.7,89,96.4,0,769.9,Funny
25:06.9,89,96.4,0,769.9,Funny
25:07.1,89,96.4,0,769.9,Funny
25:07.3,89,96.4,0,769.9,Funny
25:07.4,89,96.4,0,772.96,Funny
25:07.5,89,96.4,0,769.9,Funny
25:07.6,89,96.4,0,769.9,Funny
25:07.9,89,96.4,0,769.9,Funny
25:08.0,89,96.4,0,769.9,Funny
25:08.1,89,96.4,0,769.9,Funny
25:08.2,89,96.4,0,769.9,Funny
25:08.4,89,96.4,0,769.9,Funny
25:08.5,89,96.4,0,769.9,Funny
25:08.6,89,96.4,0,769.9,Funny
25:08.7,89,96.4,0,769.9,Funny
25:08.9,89,96.4,0,769.9,Funny
25:09.1,89,96.4,0,769.9,Funny
25:09.2,89,96.4,0,769.9,Funny
25:09.3,89,96.4,0,769.9,Funny
25:09.4,89,96.4,0,769.9,Funny
25:09.5,89,96.4,0,769.9,Funny
25:09.6,89,96.4,0,769.9,Funny
25:09.9,89,96.4,0,769.9,Funny
25:10.0,89,96.4,0,769.9,Funny
25:10.1,89,96.4,0,769.9,Funny
25:10.2,89,96.4,0,772.96,Funny
25:10.4,89,96.4,0,769.9,Funny
25:10.6,89,96.4,0,769.9,Funny
25:10.7,89,96.4,0,769.9,Funny
25:10.8,89,96.4,0,769.9,Funny
25:10.9,89,96.4,0,769.9,Funny
25:11.0,89,96.4,0,769.9,Funny
25:11.2,89,96.4,0,769.9,Funny
25:11.2,89,96.4,0,769.9,Funny
25:11.4,89,96.4,0,769.9,Funny
25:11.5,89,96.4,0,772.96,Funny
25:11.6,89,96.4,0,769.9,Funny
25:11.8,89,96.4,0,769.9,Funny
25:11.9,89,96.4,0,769.9,Funny
25:12.0,89,96.4,0,772.96,Funny
25:12.1,89,96.4,0,769.9,Funny
25:12.2,89,96.4,0,769.9,Funny
25:12.4,89,96.4,0,772.96,Funny
25:12.6,89,96.4,0,772.96,Funny
25:12.7,89,96.4,0,769.9,Funny
25:12.8,89,96.4,0,769.9,Funny
25:12.9,89,96.4,0,769.9,Funny
25:13.0,89,96.4,0,769.9,Funny
25:13.2,89,96.4,0,769.9,Funny
25:13.2,89,96.4,0,769.9,Funny
25:13.4,89,96.4,0,769.9,Funny
25:13.5,89,96.4,0,769.9,Funny
25:13.6,89,96.4,0,766.84,Funny
25:13.8,89,96.4,0,769.9,Funny
25:13.9,89,96.4,0,769.9,Funny
25:14.0,89,96.4,0,772.96,Funny
25:14.1,89,96.4,0,769.9,Funny
25:14.2,89,96.4,0,769.9,Funny
25:14.4,89,96.4,0,769.9,Funny
25:14.6,89,96.4,0,769.9,Funny
25:14.7,89,96.4,0,769.9,Funny
25:14.8,89,96.4,0,769.9,Funny
25:14.9,89,96.4,0,769.9,Funny
25:15.0,89,96.4,0,769.9,Funny
25:15.1,89,96.4,0,769.9,Funny
25:15.4,89,96.4,0,769.9,Funny
25:15.5,89,96.4,0,769.9,Funny
25:15.6,89,96.4,0,769.9,Funny
25:15.7,89,96.4,0,766.84,Funny
25:15.9,89,96.4,0,766.84,Funny
25:16.0,89,96.4,0,769.9,Funny
25:16.1,89,96.4,0,766.84,Funny
25:16.2,89,96.4,0,769.9,Funny
25:16.4,89,96.4,0,766.84,Funny
25:16.6,89,96.4,0,769.9,Funny
25:16.7,89,96.4,0,769.9,Funny
25:16.8,89,96.4,0,766.84,Funny
25:16.9,89,96.4,0,769.9,Funny
25:17.0,89,96.4,0,766.84,Funny
25:17.1,89,96.4,0,766.84,Funny
25:17.4,89,96.4,0,769.9,Funny
25:17.5,89,96.4,0,766.84,Funny
25:17.6,89,96.4,0,769.9,Funny
25:17.7,89,96.4,0,769.9,Funny
25:17.9,89,96.4,0,766.84,Funny
25:18.0,89,96.4,0,769.9,Funny
25:18.1,89,96.4,0,769.9,Funny
25:18.2,89,96.4,0,769.9,Funny
25:18.4,89,96.4,0,769.9,Funny
25:18.4,89,96.4,0,769.9,Funny
25:18.6,89,96.4,0,766.84,Funny
25:18.7,89,96.4,0,769.9,Funny
25:18.8,89,96.4,0,766.84,Funny
25:18.9,89,96.4,0,766.84,Funny
25:19.0,89,96.4,0,766.84,Funny
25:19.1,89,96.4,0,769.9,Funny
25:19.3,89,96.4,0,769.9,Funny
25:19.4,89,96.4,0,769.9,Funny
25:19.5,89,96.4,0,766.84,Funny
25:19.6,89,96.4,0,769.9,Funny
25:19.7,89,96.4,0,766.84,Funny
25:19.9,89,96.4,0,769.9,Funny
25:20.1,89,96.4,0,769.9,Funny
25:20.2,89,96.4,0,769.9,Funny
25:20.3,89,96.4,0,769.9,Funny
25:20.4,89,96.4,0,766.84,Funny
25:20.5,89,96.4,0,772.96,Funny
25:20.7,89,96.4,0,769.9,Funny
25:20.7,89,96.4,0,769.9,Funny
25:20.9,89,96.4,0,769.9,Funny
25:21.0,89,96.4,0,766.84,Funny
25:21.1,89,96.4,0,766.84,Funny
25:21.3,89,96.4,0,766.84,Funny
25:21.4,89,96.4,0,766.84,Funny
25:21.5,89,96.4,0,769.9,Funny
25:21.7,89,96.4,0,769.9,Funny
25:21.9,89,96.4,0,769.9,Funny
25:22.1,89,96.4,0,766.84,Funny
25:22.3,89,96.4,0,766.84,Funny
25:22.4,89,96.4,0,769.9,Funny
25:22.5,89,96.4,0,766.84,Funny
25:22.7,89,96.4,0,769.9,Funny
25:22.9,89,96.4,0,769.9,Funny
25:22.9,89,96.4,0,766.84,Funny
25:22.9,89,96.3,0,769.9,Funny
25:22.9,89,96.3,0,766.84,Funny
25:23.1,89,96.3,0,769.9,Funny
25:23.1,89,96.3,0,769.9,Funny
26:37.6,91,95.9,0,536.04,Stress Ball
26:37.7,91,95.9,0,529.15,Stress Ball
26:37.8,91,95.9,0,524.59,Stress Ball
26:38.0,91,95.9,0,522.32,Stress Ball
26:38.2,91,95.9,0,524.59,Stress Ball
26:38.4,91,95.9,0,513.31,Stress Ball
26:38.5,91,95.9,0,504.41,Stress Ball
26:38.6,91,95.9,0,486.92,Stress Ball
26:38.7,91,95.9,0,478.32,Stress Ball
26:38.8,91,95.9,0,482.61,Stress Ball
26:38.9,91,95.9,0,486.92,Stress Ball
26:39.1,91,95.9,0,504.41,Stress Ball
26:39.3,91,95.9,0,502.2,Stress Ball
26:39.4,91,95.9,0,506.63,Stress Ball
26:39.5,91,95.9,0,511.08,Stress Ball
26:39.6,91,95.9,0,517.8,Stress Ball
26:39.7,91,95.9,0,526.87,Stress Ball
26:39.8,91,95.9,0,526.87,Stress Ball
26:40.0,91,95.9,0,526.87,Stress Ball
26:40.2,91,95.9,0,531.44,Stress Ball
26:40.4,91,95.9,0,524.59,Stress Ball
26:40.5,91,95.9,0,520.06,Stress Ball
26:40.6,91,95.9,0,520.06,Stress Ball
26:40.7,91,95.9,0,524.59,Stress Ball
26:40.8,91,95.9,0,529.15,Stress Ball
26:40.9,91,95.9,0,536.04,Stress Ball
26:41.1,91,95.9,0,547.66,Stress Ball
26:41.2,91,95.9,0,550.0,Stress Ball
26:41.4,91,95.9,0,545.32,Stress Ball
26:41.5,91,95.9,0,533.73,Stress Ball
26:41.6,91,95.9,0,522.32,Stress Ball
26:41.7,91,95.9,0,515.56,Stress Ball
26:41.8,91,95.9,0,511.08,Stress Ball
26:42.0,91,95.9,0,511.08,Stress Ball
26:42.0,91,95.9,0,511.08,Stress Ball
26:42.2,91,95.9,0,513.31,Stress Ball
26:42.4,91,95.9,0,515.56,Stress Ball
26:42.5,91,95.9,0,517.8,Stress Ball
26:42.6,91,95.9,0,520.06,Stress Ball
26:42.7,91,95.9,0,522.32,Stress Ball
26:42.9,91,95.9,0,529.15,Stress Ball
26:43.1,91,95.9,0,533.73,Stress Ball
26:43.2,91,95.9,0,536.04,Stress Ball
26:43.3,91,95.9,0,538.35,Stress Ball
26:43.5,91,95.9,0,540.66,Stress Ball
26:43.6,91,95.9,0,540.66,Stress Ball
26:43.7,91,95.9,0,542.99,Stress Ball
26:43.8,91,95.9,0,542.99,Stress Ball
26:43.9,91,95.9,0,545.32,Stress Ball
26:44.2,91,95.9,0,547.66,Stress Ball
26:44.2,91,95.9,0,547.66,Stress Ball
26:44.4,91,95.9,0,552.35,Stress Ball
26:44.4,91,95.9,0,552.35,Stress Ball
26:44.5,91,95.9,0,552.35,Stress Ball
26:44.7,91,95.9,0,559.45,Stress Ball
26:44.9,91,95.9,0,573.85,Stress Ball
26:45.1,91,95.9,0,571.43,Stress Ball
26:45.2,91,95.9,0,564.22,Stress Ball
26:45.3,91,95.9,0,561.83,Stress Ball
26:45.5,91,95.9,0,583.59,Stress Ball
26:45.5,91,95.9,0,583.59,Stress Ball
26:45.7,91,95.9,0,590.98,Stress Ball
26:45.8,91,95.9,0,593.46,Stress Ball
26:45.9,91,95.9,0,593.46,Stress Ball
26:46.1,91,95.9,0,600.94,Stress Ball
26:46.2,91,95.9,0,603.45,Stress Ball
26:46.3,91,95.9,0,603.45,Stress Ball
26:46.4,91,95.9,0,605.97,Stress Ball
26:46.5,91,95.9,0,605.97,Stress Ball
26:46.7,91,95.9,0,608.49,Stress Ball
26:46.9,91,95.9,0,608.49,Stress Ball
26:47.0,91,95.9,0,608.49,Stress Ball
26:47.1,91,95.9,0,608.49,Stress Ball
26:47.2,91,95.9,0,608.49,Stress Ball
